condition,search_location_city,base_price,local_pick_up,free_shipping,price,title,listing_type_id,accepts_mercadopago,international_delivery_mode,sold_quantity,available_quantity,buying_mode,automatic_relist,condition,dia_start,mes_start,año_start,dia_stop,mes_stop
new,Capital Federal,490.0,True,False,490.0,Marco Conmemorativo - Madonna Confessinos In A Dance Floor,bronze,True,none,1,8,buy_it_now,False,new,22,8,2015,21,10
new,Capital Federal,600.0,True,False,600.0,Casco Skull - Skate Longboard Bicicleta Patin,bronze,True,none,2,98,buy_it_now,False,new,26,9,2015,25,11
used,Capital Federal,50.0,True,False,50.0,Sobre Grandes Obras De Infraestructura  Nacional 1974,bronze,True,none,0,1,buy_it_now,False,used,16,8,2015,15,10
used,,45.0,True,False,45.0,Delicada Musculosa De Hilo Verde Claro.muy Buena! Vivimar7,free,True,none,0,1,buy_it_now,False,used,29,9,2015,28,11
used,San Isidro,1000.0,True,False,1000.0,Campana De Extracción Pintada En Epoxi,bronze,True,none,0,1,buy_it_now,False,used,26,8,2015,25,10
used,Capital Federal,90.0,True,False,90.0,Los Titanes De La Musica,bronze,True,none,0,1,buy_it_now,False,used,11,9,2015,10,11
new,Capital Federal,549.99,True,False,549.99,Panasonic Telefono Inalambrico Digital 6.0 Distribu Zetateam,gold_premium,True,none,10,6,buy_it_now,False,new,4,9,2015,21,11
new,Capital Federal,353.0,True,False,353.0,Encendedor Zippo 28777 Loove Amor Cromo Pulido Lelab,silver,True,none,0,1,buy_it_now,False,new,21,8,2015,20,10
new,Morón,420.0,True,False,420.0,Whisky Chivas Regal 12 Años 750cc Escocia En Caja Original,free,True,none,0,1,buy_it_now,False,new,9,10,2015,8,12
used,Capital Federal,149.99,True,False,149.99,Cunnus A.hernando Represion E Insumisiones Del Sexo Femenino,bronze,True,none,1,1,buy_it_now,False,used,21,9,2015,20,11
used,Capital Federal,1400.0,False,False,1400.0,Termotanque Saiar 50 L,free,True,none,0,1,buy_it_now,False,used,4,9,2015,3,11
used,Capital Federal,70.0,True,False,70.0,Rosa Arciniega. Pedro Sarmiento De Gamboa. 1956,bronze,True,none,0,1,buy_it_now,False,used,24,8,2015,23,10
new,Córdoba,199.0,True,False,199.0,Cadena De Acero Mini Rolo 56cm,bronze,True,none,0,1,buy_it_now,False,new,23,9,2015,22,11
used,Capital Federal,115.0,True,False,115.0,Le Degré Zéro De L'écriture - Roland Barthes,bronze,True,none,0,1,buy_it_now,False,used,28,9,2015,27,11
new,Capital Federal,220.0,True,False,220.0,Tu No Te Quieres                           Nathalie Sarraute,bronze,True,none,0,1,buy_it_now,False,new,30,8,2015,29,10
used,Lanús,200.0,True,False,200.0,Camisa De Jeans Mujer Xxxl,bronze,True,none,0,1,buy_it_now,False,used,12,9,2015,11,11
new,Capital Federal,790.0,True,False,790.0,Transavase Para Liquidos Y Aceites,bronze,True,none,0,9,buy_it_now,False,new,29,9,2015,28,11
used,Capital Federal,350.0,True,False,350.0,Antiguo Juego Loto Des Grands Hommes,bronze,True,none,0,1,buy_it_now,False,used,18,8,2015,17,10
new,La Matanza,115.0,True,False,115.0,Manzanero Lerner  Dos Voces,bronze,True,none,0,2,buy_it_now,False,new,14,9,2015,13,11
used,Capital Federal,450.0,True,False,450.0,Lote De Dos Platos De Vidrio Prensado,free,True,none,0,1,buy_it_now,False,used,18,9,2015,17,11
new,Capital Federal,1040.0,True,True,1040.0,Santa Biblia Para Niños Con Cd,bronze,True,none,0,1,buy_it_now,False,new,8,10,2015,7,12
new,Capital Federal,390.0,True,False,390.0,Flex Nuevo Acer 5750 5755 5350 Gateway Nv57 Nv55,bronze,True,none,0,2,buy_it_now,False,new,14,10,2015,13,12
new,Capital Federal,12378.18,False,False,12378.18,Bafle Activo Db Technologies Abs 10'' Opera 410d 300+100w,bronze,True,none,0,1,buy_it_now,False,new,26,8,2015,25,10
used,La Plata,600.0,True,False,600.0,Tetera De Porcelana Mah Santa Clara De Vigo España,bronze,True,none,0,1,buy_it_now,False,used,13,9,2015,12,11
used,Capital Federal,3900.0,False,False,3900.0,Montblanc Generation Pluma Oro,bronze,True,none,0,1,buy_it_now,False,used,15,9,2015,14,11
new,Capital Federal,358.0,False,False,358.0,50 Suspensores Para Short De Baño Tela Calada,bronze,True,none,0,4,buy_it_now,False,new,18,8,2015,17,10
new,Lanús,10.0,False,False,10.0,Titeres De Dedo Jugadores De Futbol Imprimibles,bronze,True,none,0,10,buy_it_now,False,new,24,9,2015,23,11
used,Rosario,800.0,True,False,800.0,Antigua Jarra.,bronze,True,none,0,1,buy_it_now,False,used,25,9,2015,24,11
used,Tres de febrero,80.0,True,False,80.0,Biblioteca Oro-la Horda Plateada-rex Beach--lomo Reparado,free,True,none,0,1,buy_it_now,False,used,16,8,2015,15,10
new,Capital Federal,380.0,True,False,380.0,Remera/chomba/ T.l/ Mangas Cortas/ Puma 100% Original Oferta,bronze,True,none,0,1,auction,False,new,15,10,2015,22,10
used,Capital Federal,40.0,True,False,40.0,Un Extraño En Mi Cama. Beverly Slater Y F Spatz Leighton,bronze,True,none,0,1,buy_it_now,False,used,14,9,2015,13,11
used,General San Martín,45.0,True,False,45.0,El Gráfico 3365 F- Independiente 2 Luqueño 0- Libertadores,bronze,True,none,0,1,buy_it_now,False,used,20,8,2015,19,10
new,Rosario,254.0,False,False,254.0,Funda Honda 150 Cg Titan Tanque Tsl Azul,bronze,True,none,0,1,buy_it_now,False,new,16,9,2015,15,11
used,Capital Federal,100.0,True,False,100.0,El Poder Cambia De Manos - Czeslaw Milosz - Fin Ii Guerra,bronze,True,none,0,1,buy_it_now,False,used,27,8,2015,26,10
new,San Isidro,259.99,True,False,259.99,Fuente 12v 6amp + Splitter 1x8 Camaras Cctv Led Sm Martinez,gold,True,none,63,10,buy_it_now,False,new,22,8,2015,21,10
used,Rosario,260.0,True,False,260.0,Manoenpez Vinilo Caravana,bronze,True,none,0,1,buy_it_now,False,used,13,9,2015,12,11
new,Tres de febrero,620.0,True,False,620.0,The Sims 3 // Nuevo Y Sellado Para Ps3,silver,True,none,4,1,buy_it_now,False,new,24,8,2015,23,10
used,Capital Federal,7000.0,True,False,7000.0,Lg G3 Libre,free,True,none,0,1,buy_it_now,False,used,27,9,2015,26,11
new,Capital Federal,289.91,True,False,289.91,Body Splash Victoria's Secret Moonlit Kiss,bronze,True,none,0,20,buy_it_now,False,new,10,9,2015,9,11
new,Capital Federal,180.0,True,False,180.0,Patricio Rey Y Sus Redonditos Bang Bang/ Nuevo Cerrado!,bronze,True,none,0,1,buy_it_now,False,new,24,9,2015,23,11
new,Río Cuarto,550.0,True,False,550.0,Jefferson Volts 220 Hz 50 Watts 11 Part N Mf18c406a 1111 Ce,free,True,none,0,1,buy_it_now,False,new,2,10,2015,1,12
used,San Isidro,320.0,False,False,320.0,Teclado Sony Vaio Pcg-735 En Ingles,bronze,True,none,0,1,buy_it_now,False,used,29,9,2015,28,11
new,Capital Federal,140000.0,False,False,140000.0,Vw The Beetle 0km 1.4 T Pedilo Por Contrato De Fabrica,silver,False,none,0,1,classified,False,new,16,9,2015,3,11
used,Capital Federal,35.0,True,False,35.0,Los Gentileshombres De Lindenborg / P. Rosenkrantz,bronze,True,none,0,1,buy_it_now,False,used,1,10,2015,30,11
new,Capital Federal,699.0,True,False,699.0,Piso Ingenieril Enchapado Madera Tahuarí Repulible,bronze,True,none,0,1,buy_it_now,False,new,1,10,2015,30,11
used,Capital Federal,459.99,True,False,459.99,Dokken Tooth And Nail 1984 Vinilo Lp Usa Heavy Hard Rock,bronze,True,none,0,1,buy_it_now,False,used,19,8,2015,18,10
new,Capital Federal,370.0,True,False,370.0,Pierre Grimal La Vida En La Roma Antigua Paidós Orígenes,bronze,True,none,0,1,buy_it_now,False,new,19,9,2015,18,11
new,Santa Teresita,1200.0,True,False,1200.0,Camion 1/34 White 3000 Shell Tanker Body First Gear 1953,bronze,True,none,0,1,buy_it_now,False,new,7,9,2015,6,11
new,Capital Federal,65.0,True,False,65.0,Revlon Nail Art Moon Candy 200,bronze,True,none,1,1,buy_it_now,False,new,30,8,2015,29,10
used,Capital Federal,50.0,True,False,50.0,Comic Susy Secretos Del Corazon Nº592 Editorial Novaro,bronze,True,none,0,1,buy_it_now,False,used,9,9,2015,8,11
used,Capital Federal,300.0,True,False,300.0,Botas Marron Oscuro Caña Media Talle 40,free,True,none,0,1,buy_it_now,False,used,7,9,2015,6,11
used,Capital Federal,60.0,True,False,60.0,Mis Traspies Favoritos Hans Magnus Enzensberger,free,True,none,0,1,buy_it_now,False,used,24,9,2015,23,11
new,Lanús,12234.0,True,False,12234.0,Arranque Suave Ssw-07 Weg Para Motor De 15 Hp Soft Starter,bronze,True,none,0,1,buy_it_now,False,new,4,9,2015,3,11
new,Capital Federal,3963.0,True,False,3963.0,"Intel Core I5 4690 3,5ghz 6mb 64-bit 1150pin Haswell",silver,True,none,1,1,buy_it_now,False,new,21,8,2015,20,10
used,Capital Federal,100.0,False,False,100.0,Vivaldi  Las Cuatro Estaciones Op. 8 Nos 1.4 Schneider Baumg,free,True,none,0,1,buy_it_now,False,used,25,9,2015,24,11
used,Vicente López,4500.0,False,False,4500.0,Telefono Samsung S4,free,True,none,0,1,buy_it_now,False,used,30,8,2015,29,10
used,Capital Federal,35.0,True,False,35.0,Revista Skorpio Num 217,free,True,none,0,1,buy_it_now,False,used,11,10,2015,10,12
new,Mendoza,500.0,True,True,500.0,Forever 21 Denim Bodycon Dress [ootd] H&m Zara,bronze,True,none,0,1,buy_it_now,False,new,5,10,2015,4,12
new,Capital Federal,1699.99,True,False,1699.99,Minicomponente Sanyo Dcg105/8 - 2000w - Outlet,gold,True,none,56,3,buy_it_now,False,new,16,9,2015,15,11
used,Caseros,119.99,True,False,119.99,Lorca Poeta Maldito. Francisco Umbral Bruguera Libro Amigo,bronze,True,none,1,1,buy_it_now,False,used,19,8,2015,18,10
new,,530.0,True,False,530.0,Calzado De Hombre Para Vestir En Cuero. Varios Modelos,bronze,True,none,7,21,buy_it_now,False,new,18,9,2015,17,11
used,Capital Federal,40.0,False,False,40.0,Journey To Jo Burg - Beverley Naidoo - Libros,bronze,True,none,0,1,buy_it_now,False,used,4,9,2015,3,11
new,Quilmes,190.0,True,False,190.0,Pantalón De Danza Arabe,bronze,True,none,1,19,buy_it_now,False,new,28,8,2015,27,10
used,Capital Federal,275.0,True,False,275.0,Aceite Esencial Palmarosa Just En Belgrano,free,True,none,0,1,buy_it_now,False,used,28,8,2015,27,10
new,Capital Federal,420.0,True,False,420.0,Desayunos  Artesanales A Domicilio,gold,True,none,1,1,buy_it_now,False,new,8,9,2015,7,11
used,Tandil,70.0,True,False,70.0,Tarjeta Postal  Año 1908 Antiguo(gran Cambalache),bronze,True,none,0,1,buy_it_now,False,used,17,9,2015,16,11
used,Capital Federal,89.99,False,False,89.99,Caja Samsung S3 Azul Con Manuales.,bronze,True,none,1,1,buy_it_now,False,used,30,9,2015,29,11
new,San Miguel,20.0,True,False,20.0,5 Jugadores Plateados En Acción Copa America 2015,bronze,True,none,5,5,buy_it_now,False,new,18,9,2015,17,11
new,Capital Federal,666.0,True,False,666.0,Bolsas De Arranque 50x70 X1500grs (12rollos),bronze,True,none,0,100,buy_it_now,False,new,5,10,2015,4,12
used,Capital Federal,85.0,True,False,85.0,El Lector - Bernhard Schlink,bronze,True,none,0,1,buy_it_now,False,used,31,8,2015,30,10
used,Tres de febrero,900.0,True,False,900.0,Collar De Piedras Antiguo,free,True,none,0,1,buy_it_now,False,used,13,10,2015,12,12
new,Junín,5820.0,True,False,5820.0,Heladera Con Freezer Mihura 239lt Plata,gold_special,True,none,0,8,buy_it_now,True,new,18,8,2015,17,10
new,Maracó,480.0,True,False,480.0,Rejilla Ventilacion Regulable A.inox 30 X 15 Casa Rodante,bronze,True,none,0,3,buy_it_now,False,new,9,10,2015,8,12
new,Capital Federal,2309.39,True,True,2309.39,Sachs-kits De Embrague  Chevrolet Kadett 1.8 / 2.0 / Despues,bronze,True,none,0,10,buy_it_now,False,new,29,9,2015,28,11
new,Vicente López,1930.0,True,False,1930.0,Parag.peug.boxer 95/04 Del.,bronze,True,none,0,1,buy_it_now,False,new,12,10,2015,11,12
used,Capital Federal,1000.0,True,False,1000.0,Mesa Ratona Con 4 Puff,free,True,none,0,1,buy_it_now,False,used,5,10,2015,4,12
new,Capital Federal,150.0,True,False,150.0,Chinelas Pantuflas Del 26 Al 46 All Boys Bordadas,bronze,True,none,1,119,buy_it_now,False,new,16,8,2015,15,10
used,Capital Federal,65.0,True,False,65.0,Los Sandoval Carlos Ruiz Daudet,bronze,True,none,0,1,buy_it_now,False,used,10,10,2015,9,12
used,La Matanza,1200.0,True,False,1200.0,Máquina De Coser Gardini Eléctrica Y Portátil,bronze,True,none,0,1,buy_it_now,False,used,13,10,2015,12,12
new,San Francisco,650.0,False,False,650.0,Juego De Amortiguadores Delanteros Honda C 90 Luxe,bronze,True,none,0,1,buy_it_now,False,new,19,8,2015,18,10
new,Esteban Echeverría,240.0,True,False,240.0,Lente Trasero Renault 18 Break,bronze,True,none,0,2,buy_it_now,False,new,11,9,2015,10,11
new,Capital Federal,75.0,True,False,75.0,Holidays In Sur Sex Pistols Tribute Mal Momento Mala Suerte,bronze,True,none,0,1,buy_it_now,False,new,12,10,2015,11,12
used,Capital Federal,80.0,True,False,80.0,La Nueva Estrella Federal _ Felix Luna - Planeta Deagostini,free,True,none,0,1,buy_it_now,False,used,16,9,2015,15,11
new,Capital Federal,549.99,True,False,549.99,Godzilla The Game Juego Ps4 Store Microcentro Platinum,silver,True,none,0,2,buy_it_now,False,new,15,9,2015,14,11
new,Capital Federal,36.0,True,False,36.0,Economía Para Abogados Y Estudiantes. Tetaz,bronze,True,none,0,1,buy_it_now,False,new,3,9,2015,2,11
new,Rawson,374.4,False,False,374.4,Atlas De Parasitología Médica,bronze,True,none,0,1,buy_it_now,False,new,5,10,2015,4,12
used,Capital Federal,300.0,True,False,300.0,Enorme Cactus Redondo,free,True,none,0,1,buy_it_now,False,used,25,9,2015,24,11
used,Capital Federal,550.0,False,False,550.0,Derecho Natural Y De Gentes-francisco De Vitoria,bronze,True,none,0,1,buy_it_now,False,used,14,9,2015,13,11
new,Capital Federal,960.0,True,False,960.0,Audi A7  Sportback - Kyosho 1/43,bronze,True,none,0,1,buy_it_now,False,new,2,9,2015,1,11
used,Córdoba,280.0,False,False,280.0,Mickey Mouse Jovenes Unisex Buzo Sin Capucha Personajes,free,True,none,1,1,buy_it_now,False,used,13,9,2015,12,11
used,Lanús,500.0,False,False,500.0,Alquiler Temporario De Cabaña En Bariloche,gold_premium,False,none,0,1,classified,False,used,21,7,2015,20,7
new,Merlo,250.0,True,False,250.0,Cubre Auto Tricapa Impermeable,bronze,True,none,2,248,buy_it_now,False,new,14,8,2015,21,10
used,Marcos Paz,100.0,True,False,100.0,"Ciencia, Filosofía Y Política- Ensayos Sin Optimismo-",bronze,True,none,0,1,buy_it_now,False,used,8,10,2015,7,12
used,Capital Federal,265.0,True,False,265.0,El Apego John Bowlby Editorial Paidos,free,True,none,0,1,buy_it_now,False,used,23,9,2015,22,11
new,Capital Federal,30.0,False,False,30.0,Libro Digital - Algo Inesperado - Pilar Cabero,bronze,True,none,0,999,buy_it_now,False,new,18,8,2015,17,10
used,Tigre,430.0,True,False,430.0,Banqueta Redonda De Madera Alta,free,True,none,0,1,buy_it_now,False,used,12,9,2015,11,11
new,Lomas de Zamora,117.0,True,False,117.0,"3 Mechas De Pala Chata Para Madera 13, 25, 30mm Black&decker",bronze,True,none,5,2,buy_it_now,False,new,12,10,2015,11,12
used,Almirante Brown,50.0,True,False,50.0,Cassette  Alejandro Lerner - Canciones - 1988,bronze,True,none,0,1,buy_it_now,False,used,2,9,2015,1,11
new,Capital Federal,16500.0,True,False,16500.0,Fotocopiadora Multifunción Ricoh Mp 301 Spf Nueva En Caja!!!,silver,True,none,14,3,buy_it_now,False,new,21,8,2015,20,10
used,,150.0,False,False,150.0,Temporizador Telemecanique La3 Dr4,bronze,True,none,0,1,buy_it_now,False,used,2,9,2015,1,11
new,Capital Federal,129.0,True,False,129.0,Shampoo Con Keratina X 5 Litros Envios A Todo El Pais.,bronze,True,none,2,12,buy_it_now,False,new,14,10,2015,13,12
used,Mar del Plata,2000.0,True,False,2000.0,Ride Zildjian 20 ,free,True,none,0,1,buy_it_now,False,used,18,9,2015,17,11
new,Pinamar,740.0,True,False,740.0,Tableros Con Estuche Protector Profesionales Ajedrez Hirsch,bronze,True,none,0,1,buy_it_now,False,new,2,10,2015,1,12
used,Capital Federal,8500.0,True,False,8500.0,Ropero Antiguo De Roble 3 Lunas,bronze,True,none,0,1,buy_it_now,False,used,11,9,2015,10,11
new,Córdoba,150.0,True,False,150.0,"Gotero Riego Desarmable Estándar 2 Lh,4lh,8lh X 25 Unidades",bronze,True,none,2,199,buy_it_now,False,new,21,9,2015,20,11
new,Avellaneda,1300.0,True,False,1300.0,Deflector De Capot Fume Ford Ecosport Kinetic Original,gold_special,True,none,2,8,buy_it_now,True,new,28,9,2015,27,11
used,La Matanza,1500.0,True,False,1500.0,Lavarropas Automatico Consul Carga Superior,free,True,none,0,1,buy_it_now,False,used,24,9,2015,23,11
new,Moreno,2183.0,True,False,2183.0,Colchon De Salto/caída Sin Pulmon Tela Cobertura 200x100x20,bronze,True,none,0,100,buy_it_now,False,new,14,9,2015,13,11
new,Capital Federal,799.0,True,False,799.0,Ikea - Juego De Cama Ödesträd Twin Y Queen,bronze,True,none,2,4,buy_it_now,False,new,12,10,2015,11,12
used,,50.0,True,False,50.0,Revista Todo Tenis N° 37 - Tapa: Eduardo Bengoechea,bronze,True,none,0,1,buy_it_now,False,used,21,9,2015,20,11
used,Capital Federal,2000.0,True,False,2000.0,Alacena De Chapa Puerta Corrediza Tipo Persiana.,free,True,none,0,1,buy_it_now,False,used,24,9,2015,23,11
used,,2250.0,False,False,2250.0,Biblioteca Enchapada En Roble Con Escritorio Y Puerta,bronze,True,none,0,1,buy_it_now,False,used,28,8,2015,27,10
new,Capital Federal,180.0,True,False,180.0,Canon Xlr Cable De 4mt Balanceado Microfono Velcro Gratis,bronze,True,none,0,2,buy_it_now,False,new,21,8,2015,20,10
new,Rosario,998.0,True,False,998.0,Singapur -10 Dolares 1978 - Radar - Escudo,bronze,True,none,0,1,buy_it_now,False,new,8,10,2015,7,12
used,Río Cuarto,47.0,True,False,47.0,Dominicana Rep. 30 Sellos Filatelia = Ajedrez Años 1964-67,bronze,True,none,0,1,buy_it_now,False,used,21,9,2015,20,11
new,Rosario,3000.0,False,False,3000.0,Escape Original Ira Para Honda 250 Rebel,bronze,True,none,1,1,buy_it_now,False,new,14,9,2015,13,11
used,Capital Federal,750.0,True,False,750.0,Zapatillas Shape Ups Talle 42 Impecaablees! Sin Uso!,free,True,none,1,1,buy_it_now,False,used,11,10,2015,10,12
new,Capital Federal,249.0,True,False,249.0,Disfraz Set De Scream Con Accesorios,bronze,True,none,0,999,buy_it_now,False,new,26,8,2015,25,10
used,Río Cuarto,220.0,True,False,220.0,Cartuchera  Cuero Verde Militar Y Portacargador .,free,True,none,0,1,buy_it_now,False,used,6,10,2015,5,12
new,Capital Federal,509.99,True,False,509.99,Nailed Nail'd Nuevo Ps3 Dakmor Canje/venta,silver,True,none,1,1,buy_it_now,False,new,13,9,2015,12,11
used,Capital Federal,40.0,True,False,40.0,Emil And The Detectives - Erich Kastner - Longman (stage 3),free,True,none,0,1,buy_it_now,False,used,1,9,2015,31,10
used,Capital Federal,46.0,True,False,46.0,"Faulkner, Deledda, Bunin, En La Ciudad/ El Maestro/ Elías P",bronze,True,none,0,1,buy_it_now,False,used,19,9,2015,18,11
new,Capital Federal,1639.99,False,False,1639.99,Perfume Ch Men 200ml Carolina Herrera Promo,bronze,True,none,0,6,buy_it_now,False,new,7,9,2015,6,11
used,Capital Federal,300.0,True,False,300.0,Video Noblex Con Control Grabadora Y Reproductora,free,True,none,1,1,buy_it_now,False,used,8,10,2015,7,12
new,Tigre,2600.0,True,False,2600.0,Mesa Ratona Provenzal,silver,True,none,4,1,buy_it_now,False,new,24,8,2015,23,10
new,Capital Federal,250.0,True,False,250.0,Baby Basic Oleo Calcareo Calendula X 5 Litros.,bronze,True,none,0,999,buy_it_now,False,new,20,9,2015,19,11
used,Capital Federal,150.0,True,False,150.0,Como Quieres. Short Gabadina Beige. Talle 42,bronze,True,none,0,1,buy_it_now,False,used,26,8,2015,25,10
used,Bragado,75.0,False,False,75.0,Libro El Doctor Tenorio Jose Gadea Beltran 1921 España 232 P,bronze,True,none,0,1,buy_it_now,False,used,30,9,2015,29,11
used,San Isidro,158.0,True,False,158.0,Tipos Psicológicos - C.g. Jüng,bronze,True,none,1,1,buy_it_now,False,used,8,9,2015,7,11
used,Lanús,6400.0,True,False,6400.0,Estereo Pionner 5450 En Excelentes Condiciones,bronze,True,none,0,1,buy_it_now,False,used,2,10,2015,1,12
new,Moreno,200.0,True,False,200.0,"Adornos Personajes En Porcelana Fría, Zona Oeste",bronze,True,none,1,199,buy_it_now,False,new,25,9,2015,24,11
new,Capital Federal,109.89,True,False,109.89,Auto Welly 1:36 Fiat 500 2007 Val 43605w,bronze,True,none,0,3,buy_it_now,False,new,7,10,2015,6,12
new,Capital Federal,60.0,True,False,60.0,Estrella Toallitas Doypack Germen De Trigo X 280 Unidades.,bronze,True,none,2,997,buy_it_now,False,new,17,9,2015,16,11
new,Punilla,650.0,True,False,650.0,Moda Europea 2015 - Fantástico Body De Mujer Negro,bronze,True,none,2,1,buy_it_now,False,new,14,9,2015,13,11
new,Capital Federal,60.0,True,False,60.0,"Laminas Comestiblestorta, Mickey, Minie, Princesas, Cars!",silver,True,none,5,1,buy_it_now,False,new,28,8,2015,27,10
new,La Matanza,35.0,True,False,35.0,Los Croods - Grug - Mc Donalds 2013,bronze,True,none,1,1,buy_it_now,False,new,9,9,2015,8,11
new,Capital Federal,1848.24,True,True,1848.24,Kit X2 Amortiguador Del Monroe Ssang Yong Korando Family,gold_special,True,none,0,10,buy_it_now,True,new,22,8,2015,21,10
